PostId,CreationDate,Name,Score,Text
3106452,2014-01-21 20:10:22,Edit Tags,,<java><multithreading><session><servlets><session-variables>
3106452,2014-03-05 11:41:57,Answers,13,"<p>The Servlet Specification <strong>JSR-315</strong> clearly defines the web container behavior in the service (and doGet, doPost, doPut etc.) methods (2.3.3.1 Multithreading Issues, Page 9):</p>

<blockquote>
  <p>A servlet container may send concurrent requests through the service
  method of the servlet. To handle the requests, the Servlet Developer
  must make adequate provisions for concurrent processing with multiple
  threads in the service method.</p>
  
  <p>Although it is not recommended, an alternative for the Developer is to
  implement the SingleThreadModel interface which requires the container
  to guarantee that there is only one request thread at a time in the
  service method. A servlet container may satisfy this requirement by
  serializing requests on a servlet, or by maintaining a pool of servlet
  instances. If the servlet is part of a Web application that has been
  marked as distributable, the container may maintain a pool of servlet
  instances in each JVM that the application is distributed across.</p>
  
  <p>For servlets not implementing the SingleThreadModel interface, if the
  service method (or methods such as doGet or doPost which are
  dispatched to the service method of the HttpServlet abstract class)
  has been defined with the synchronized keyword, the servlet container
  cannot use the instance pool approach, but must serialize requests
  through it. It is strongly recommended that Developers not synchronize
  the service method (or methods dispatched to it) in these
  circumstances because of detrimental effects on performance</p>
</blockquote>
"
3106452,2015-02-23 14:54:25,Edit Body,,"Suppose, I have a webserver which holds numerous `Servlets`. For information passing among those `Servlets` I am getting the `Servlets` context and setting session variables. 

Now, if 2 or more users send request to this server then what happens to the session variables? Will they all be common for all the users or they will be different for each user. If they are different, then how was the server able to differentiate between different users?

One more similar question, if there are `*n*` users accessing a particular `Servlets`, then this `Servlets` gets instantiated only the first time the first user accessed it or does it get instantiated for all the users separately?
"
3106452,2015-07-08 09:04:02,Edit Title,,"How do servlets work? Instantiation, shared variables and multithreading"
3106452,2016-08-17 12:27:33,Edit Title,,"How do servlets work? Instantiation, sessions, shared variables and multithreading"
3106452,2016-11-30 11:18:35,Edit Body,,"Suppose, I have a webserver which holds numerous servlets. For information passing among those servlets I am setting session and instance variables.

Now, if 2 or more users send request to this server then what happens to the session variables? Will they all be common for all the users or they will be different for each user. If they are different, then how was the server able to differentiate between different users?

One more similar question, if there are `n` users accessing a particular servlet, then this servlet gets instantiated only the first time the first user accessed it or does it get instantiated for all the users separately? In other words, what happens to the instance variables?"
3106452,2016-11-30 11:18:35,Edit Tags,,<java><multithreading><servlets><session-variables><instance-variables>
3106452,2017-03-21 20:31:45,Edit Body,,"Suppose, I have a webserver which holds numerous servlets. For information passing among those servlets I am setting session and instance variables.­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­

Now, if 2 or more users send request to this server then what happens to the session variables? Will they all be common for all the users or they will be different for each user. If they are different, then how was the server able to differentiate between different users?

One more similar question, if there are `n` users accessing a particular servlet, then this servlet gets instantiated only the first time the first user accessed it or does it get instantiated for all the users separately? In other words, what happens to the instance variables?"
3106452,2017-03-22 16:22:02,Rollback Body,,"Suppose, I have a webserver which holds numerous servlets. For information passing among those servlets I am setting session and instance variables.

Now, if 2 or more users send request to this server then what happens to the session variables? Will they all be common for all the users or they will be different for each user. If they are different, then how was the server able to differentiate between different users?

One more similar question, if there are `n` users accessing a particular servlet, then this servlet gets instantiated only the first time the first user accessed it or does it get instantiated for all the users separately? In other words, what happens to the instance variables?"
3106452,2018-04-14 15:32:40,Answers,0,"<p><strong>No.</strong> Servlets are <strong>not Thread safe</strong></p>

<p>This is allows accessing more than one threads at a time</p>

<p><strong>if u want to make it Servlet as Thread safe ., U can go for</strong></p>

<p><code>Implement SingleThreadInterface(i)</code> 
which is a blank Interface there is no</p>

<p>methods</p>

<p>or we can go for synchronize methods</p>

<p>we can make whole service method as synchronized by using synchronized</p>

<p>keyword in front of method</p>

<p><strong>Example::</strong></p>

<pre><code>public Synchronized class service(ServletRequest request,ServletResponse response)throws ServletException,IOException
</code></pre>

<p>or we can the put block of the code in the Synchronized block</p>

<p><strong>Example::</strong></p>

<pre><code>Synchronized(Object)

{

----Instructions-----

}
</code></pre>

<p>I feel that Synchronized block is better than making the whole method</p>

<p>Synchronized</p>
"
3106452,2019-02-06 06:43:53,Answers,0,"<p>As is clear from above explanations, by implementing the <B>SingleThreadModel</B>, a servlet can be assured thread-safety by the servlet container. The container implementation can do this in 2 ways:</p>

<p>1) Serializing requests (queuing) to a single instance - this is similar to a servlet NOT implementing SingleThreadModel BUT synchronizing the service/ doXXX methods; OR</p>

<p>2) Creating a pool of instances - which's a better option and a trade-off between the boot-up/initialization effort/time of the servlet as against the restrictive parameters (memory/ CPU time) of the environment hosting the servlet.</p>
"
3106452,2020-04-19 11:32:28,Edit Body,,"Suppose, I have a webserver which holds numerous servlets. For information passing among those servlets I am setting session and instance variables.

Now, if 2 or more users send request to this server then what happens to the session variables?   
Will they all be common for all the users or they will be different for each user?  
If they are different, then how was the server able to differentiate between different users?

One more similar question, if there are `n` users accessing a particular servlet, then this servlet gets instantiated only the first time the first user accessed it or does it get instantiated for all the users separately?   
In other words, what happens to the instance variables?"
3106452,2024-05-16 15:43:49,Comments,0,"When a TCP connection is established on a listening port, the server chooses a different port to the listening  port and the client sends subsequent traffic to that newly allocated number. Session variables are associated with this connection port."
3289601,2010-07-20 11:53:41,Initial Tags,,<python><null>
3289601,2010-07-20 11:53:41,Initial Body,,How do I refer to the null object in Python?
3289601,2010-07-20 11:53:41,Initial Title,,nulls object in Python?
3289601,2010-07-20 11:54:27,Answers,1988,"<p>In Python, the 'null' object is the singleton <code>None</code>.</p>
<p>To check if something is <code>None</code>, use the <a href=""https://docs.python.org/3/reference/expressions.html#is"" rel=""noreferrer""><code>is</code></a> identity operator:</p>
<pre><code>if foo is None:
    ...
</code></pre>
"
3289601,2010-07-20 11:56:34,Answers,76,"<p>It's not called null as in other languages, but <a href=""http://docs.python.org/library/constants.html?highlight=none#None"" rel=""noreferrer""><code>None</code></a>. There is always only one instance of this object, so you can check for equivalence with <code>x is None</code> (identity comparison) instead of <code>x == None</code>, if you want.</p>
"
3289601,2013-03-03 11:11:50,Answers,31,"<p>In Python, to represent the absence of a value, you can use the <em>None</em> value (<em>types.NoneType.None</em>) for objects and <em>""""</em> (or <em>len() == 0</em>) for strings. Therefore:</p>

<pre><code>if yourObject is None:  # if yourObject == None:
    ...

if yourString == """":  # if yourString.len() == 0:
    ...
</code></pre>

<p>Regarding the difference between ""=="" and ""is"", testing for object identity using ""=="" should be sufficient. However, since the operation ""is"" is defined as the object identity operation, it is probably more correct to use it, rather than ""=="". Not sure if there is even a speed difference.</p>

<p>Anyway, you can have a look at:</p>

<ul>
<li>Python <a href=""http://docs.python.org/2/library/constants.html?highlight=none#None"">Built-in Constants</a> doc page.</li>
<li>Python <a href=""http://docs.python.org/2/library/stdtypes.html#truth-value-testing"">Truth Value Testing</a> doc page.</li>
</ul>
"
3289601,2013-03-14 17:18:54,Edit Title,,null object in Python?
3289601,2017-09-24 23:15:42,Answers,0,"<p>Per <a href=""https://docs.python.org/2/library/stdtypes.html#truth-value-testing"" rel=""nofollow noreferrer"">Truth value testing</a>, 'None' directly tests as FALSE, so the simplest expression will suffice:</p>

<pre><code>if not foo:
</code></pre>
"
3289601,2018-01-29 15:34:16,Answers,265,"<h1><code>None</code>, Python's null?</h1>
<p>There's no <code>null</code> in Python; instead there's <code>None</code>. As stated already, the most accurate way to test that something has been given <code>None</code> as a value is to use the <code>is</code> identity operator, which tests that two variables refer to the same object.</p>
<pre><code>&gt;&gt;&gt; foo is None
True
&gt;&gt;&gt; foo = 'bar'
&gt;&gt;&gt; foo is None
False
</code></pre>
<h1>The basics</h1>
<h2>There is and can only be one <code>None</code></h2>
<p><code>None</code> is the sole instance of the class <code>NoneType</code> and any further attempts at instantiating that class will return the same object, which makes <code>None</code> a singleton. Newcomers to Python often see error messages that mention <code>NoneType</code> and wonder what it is. It's my personal opinion that these messages could simply just mention <code>None</code> by name because, as we'll see shortly, <code>None</code> leaves little room to ambiguity. So if you see some <code>TypeError</code> message that mentions that <code>NoneType</code> can't do this or can't do that, just know that it's simply the one <code>None</code> that was being used in a way that it can't.</p>
<p>Also, <code>None</code> is a built-in constant. As soon as you start Python, it's available to use from everywhere, whether in module, class, or function. <code>NoneType</code> by contrast is not, you'd need to get a reference to it first by querying <code>None</code> for its class.</p>
<pre><code>&gt;&gt;&gt; NoneType
NameError: name 'NoneType' is not defined
&gt;&gt;&gt; type(None)
NoneType
</code></pre>
<p>You can check <code>None</code>'s uniqueness with Python's identity function <code>id()</code>. It returns the unique number assigned to an object, each object has one. If the id of two variables is the same, then they point in fact to the same object.</p>
<pre><code>&gt;&gt;&gt; NoneType = type(None)
&gt;&gt;&gt; id(None)
10748000
&gt;&gt;&gt; my_none = NoneType()
&gt;&gt;&gt; id(my_none)
10748000
&gt;&gt;&gt; another_none = NoneType()
&gt;&gt;&gt; id(another_none)
10748000
&gt;&gt;&gt; def function_that_does_nothing(): pass
&gt;&gt;&gt; return_value = function_that_does_nothing()
&gt;&gt;&gt; id(return_value)
10748000
</code></pre>
<h2><code>None</code> cannot be overwritten</h2>
<p>In much older versions of Python (before 2.4) it was possible to reassign <code>None</code>, but not any more. Not even as a class attribute or in the confines of a function.</p>
<pre><code># In Python 2.7
&gt;&gt;&gt; class SomeClass(object):
...     def my_fnc(self):
...             self.None = 'foo'
SyntaxError: cannot assign to None
&gt;&gt;&gt; def my_fnc():
        None = 'foo'
SyntaxError: cannot assign to None

# In Python 3.5
&gt;&gt;&gt; class SomeClass:
...     def my_fnc(self):
...             self.None = 'foo'
SyntaxError: invalid syntax
&gt;&gt;&gt; def my_fnc():
        None = 'foo'
SyntaxError: cannot assign to keyword
</code></pre>
<p>It's therefore safe to assume that all <code>None</code> references are the same. There isn't any &quot;custom&quot; <code>None</code>.</p>
<h2>To test for <code>None</code> use the <code>is</code> operator</h2>
<p>When writing code you might be tempted to test for <em>Noneness</em> like this:</p>
<pre><code>if value==None:
    pass
</code></pre>
<p>Or to test for falsehood like this</p>
<pre><code>if not value:
    pass
</code></pre>
<p>You need to understand the implications and why it's often a good idea to be explicit.</p>
<h3>Case 1: testing if a value is <code>None</code></h3>
<p>Why do</p>
<pre><code>value is None
</code></pre>
<p>rather than</p>
<pre><code>value==None
</code></pre>
<p>?</p>
<p>The first is equivalent to:</p>
<pre><code>id(value)==id(None)
</code></pre>
<p>Whereas the expression <code>value==None</code> is in fact applied like this</p>
<pre><code>value.__eq__(None)
</code></pre>
<p>If the value really is <code>None</code> then you'll get what you expected.</p>
<pre><code>&gt;&gt;&gt; nothing = function_that_does_nothing()
&gt;&gt;&gt; nothing.__eq__(None)
True
</code></pre>
<p>In most common cases the outcome will be the same, but the <code>__eq__()</code> method opens a door that voids any guarantee of accuracy, since it can be overridden in a class to provide special behavior.</p>
<p>Consider this class.</p>
<pre><code>&gt;&gt;&gt; class Empty(object):
...     def __eq__(self, other):
...         return not other
</code></pre>
<p>So you try it on <code>None</code> and it works</p>
<pre><code>&gt;&gt;&gt; empty = Empty()
&gt;&gt;&gt; empty==None
True
</code></pre>
<p>But then it also works on the empty string</p>
<pre><code>&gt;&gt;&gt; empty==''
True
</code></pre>
<p>And yet</p>
<pre><code>&gt;&gt;&gt; ''==None
False
&gt;&gt;&gt; empty is None
False
</code></pre>
<h3>Case 2: Using <code>None</code> as a boolean</h3>
<p>The following two tests</p>
<pre><code>if value:
    # Do something

if not value:
    # Do something
</code></pre>
<p>are in fact evaluated as</p>
<pre><code>if bool(value):
    # Do something

if not bool(value):
    # Do something
</code></pre>
<p><code>None</code> is a &quot;falsey&quot;, meaning that if cast to a boolean it will return <code>False</code> and if applied the <code>not</code> operator it will return <code>True</code>. Note however that it's not a property unique to <code>None</code>. In addition to <code>False</code> itself, the property is shared by empty lists, tuples, sets, dicts, strings, as well as 0, and all objects from classes that implement the <code>__bool__()</code> magic method to return <code>False</code>.</p>
<pre><code>&gt;&gt;&gt; bool(None)
False
&gt;&gt;&gt; not None
True

&gt;&gt;&gt; bool([])
False
&gt;&gt;&gt; not []
True

&gt;&gt;&gt; class MyFalsey(object):
...     def __bool__(self):
...         return False
&gt;&gt;&gt; f = MyFalsey()
&gt;&gt;&gt; bool(f)
False
&gt;&gt;&gt; not f
True
</code></pre>
<p>So when testing for variables in the following way, be extra aware of what you're including or excluding from the test:</p>
<pre><code>def some_function(value=None):
    if not value:
        value = init_value()
</code></pre>
<p>In the above, did you mean to call <code>init_value()</code> when the value is set specifically to <code>None</code>, or did you mean that a value set to <code>0</code>, or the empty string, or an empty list should also trigger the initialization? Like I said, be mindful. As it's often the case, in Python <em>explicit is better than implicit</em>.</p>
<h1><code>None</code> in practice</h1>
<h2><code>None</code> used as a signal value</h2>
<p><code>None</code> has a special status in Python. It's a favorite baseline value because many algorithms treat it as an exceptional value. In such scenarios it can be used as a flag to signal that a condition requires some special handling (such as the setting of a default value).</p>
<p>You can assign <code>None</code> to the keyword arguments of a function and then explicitly test for it.</p>
<pre><code>def my_function(value, param=None):
    if param is None:
        # Do something outrageous!
</code></pre>
<p>You can return it as the default when trying to get to an object's attribute and then explicitly test for it before doing something special.</p>
<pre><code>value = getattr(some_obj, 'some_attribute', None)
if value is None:
    # do something spectacular!
</code></pre>
<p>By default a dictionary's <code>get()</code> method returns <code>None</code> when trying to access a non-existing key:</p>
<pre><code>&gt;&gt;&gt; some_dict = {}
&gt;&gt;&gt; value = some_dict.get('foo')
&gt;&gt;&gt; value is None
True
</code></pre>
<p>If you were to try to access it by using the subscript notation a <code>KeyError</code> would be raised</p>
<pre><code>&gt;&gt;&gt; value = some_dict['foo']
KeyError: 'foo'
</code></pre>
<p>Likewise if you attempt to pop a non-existing item</p>
<pre><code>&gt;&gt;&gt; value = some_dict.pop('foo')
KeyError: 'foo'
</code></pre>
<p>which you can suppress with a default value that is usually set to <code>None</code></p>
<pre><code>value = some_dict.pop('foo', None)
if value is None:
    # Booom!
</code></pre>
<h2><code>None</code> used as both a flag and valid value</h2>
<p>The above described uses of <code>None</code> apply when it is not considered a valid value, but more like a signal to do something special. There are situations however where it sometimes matters to know where <code>None</code> came from because even though it's used as a signal it could also be part of the data.</p>
<p>When you query an object for its attribute with <code>getattr(some_obj, 'attribute_name', None)</code> getting back <code>None</code> doesn't tell you if the attribute you were trying to access was set to <code>None</code> or if it was altogether absent from the object. The same situation when accessing a key from a dictionary, like <code>some_dict.get('some_key')</code>, you don't know if <code>some_dict['some_key']</code> is missing or if it's just set to <code>None</code>. If you need that information, the usual way to handle this is to directly attempt accessing the attribute or key from within a <code>try/except</code> construct:</p>
<pre><code>try:
    # Equivalent to getattr() without specifying a default
    # value = getattr(some_obj, 'some_attribute')
    value = some_obj.some_attribute
    # Now you handle `None` the data here
    if value is None:
        # Do something here because the attribute was set to None
except AttributeError:
    # We're now handling the exceptional situation from here.
    # We could assign None as a default value if required.
    value = None
    # In addition, since we now know that some_obj doesn't have the
    # attribute 'some_attribute' we could do something about that.
    log_something(some_obj)
</code></pre>
<p>Similarly with dict:</p>
<pre><code>try:
    value = some_dict['some_key']
    if value is None:
        # Do something here because 'some_key' is set to None
except KeyError:
    # Set a default
    value = None
    # And do something because 'some_key' was missing
    # from the dict.
    log_something(some_dict)
</code></pre>
<p>The above two examples show how to handle object and dictionary cases. What about functions? The same thing, but we use the double asterisks keyword argument to that end:</p>
<pre><code>def my_function(**kwargs):
    try:
        value = kwargs['some_key']
        if value is None:
            # Do something because 'some_key' is explicitly
            # set to None
    except KeyError:
        # We assign the default
        value = None
        # And since it's not coming from the caller.
        log_something('did not receive &quot;some_key&quot;')
</code></pre>
<h2><code>None</code> used only as a valid value</h2>
<p>If you find that your code is littered with the above <code>try/except</code> pattern simply to differentiate between <code>None</code> flags and <code>None</code> data, then just use another test value. There's a pattern where a value that falls outside the set of valid values is inserted as part of the data in a data structure and is used to control and test special conditions (e.g. boundaries, state, etc.). Such a value is called a <em>sentinel</em> and it can be used the way <code>None</code> is used as a signal. It's trivial to create a sentinel in Python.</p>
<pre><code>undefined = object()
</code></pre>
<p>The <code>undefined</code> object above is unique and doesn't do much of anything that might be of interest to a program, it's thus an excellent replacement for <code>None</code> as a flag. Some caveats apply, more about that after the code.</p>
<p>With function</p>
<pre><code>def my_function(value, param1=undefined, param2=undefined):
    if param1 is undefined:
        # We know nothing was passed to it, not even None
        log_something('param1 was missing')
        param1 = None


    if param2 is undefined:
        # We got nothing here either
        log_something('param2 was missing')
        param2 = None
</code></pre>
<p>With dict</p>
<pre><code>value = some_dict.get('some_key', undefined)
if value is None:
    log_something(&quot;'some_key' was set to None&quot;)

if value is undefined:
    # We know that the dict didn't have 'some_key'
    log_something(&quot;'some_key' was not set at all&quot;)
    value = None
</code></pre>
<p>With an object</p>
<pre><code>value = getattr(obj, 'some_attribute', undefined)
if value is None:
    log_something(&quot;'obj.some_attribute' was set to None&quot;)
if value is undefined:
    # We know that there's no obj.some_attribute
    log_something(&quot;no 'some_attribute' set on obj&quot;)
    value = None
</code></pre>
<p>As I mentioned earlier, custom sentinels come with some caveats. First, they're not keywords like <code>None</code>, so Python doesn't protect them. You can overwrite your <code>undefined</code> above at any time, anywhere in the module it's defined, so be careful how you expose and use them. Next, the instance returned by <code>object()</code> is not a singleton. If you make that call 10 times you get 10 different objects. Finally, usage of a sentinel is highly idiosyncratic. A sentinel is specific to the library it's used in and as such its scope should generally be limited to the library's internals. It shouldn't &quot;leak&quot; out. External code should only become aware of it, if their purpose is to extend or supplement the library's API.</p>
"
3289601,2020-04-11 15:15:45,Answers,0,"<p>Null is a special object type like:</p>

<pre><code>&gt;&gt;&gt;type(None)
&lt;class 'NoneType'&gt;
</code></pre>

<p>You can check if an object is in class 'NoneType':</p>

<pre><code>&gt;&gt;&gt;variable = None
&gt;&gt;&gt;variable is None
True
</code></pre>

<p>More information is available at <a href=""https://docs.python.org/3.7/c-api/none.html"" rel=""nofollow noreferrer"">Python Docs</a></p>
"
3289601,2020-06-20 14:50:12,Edit Title,,Referring to the null object in Python
3289601,2021-01-15 19:09:12,Answers,1,"<p>Use <code>f</code> string for getting this solved.</p>
<pre><code>year=None
year_val= 'null' if year is None else  str(year)
print(f'{year_val}')

null
</code></pre>
"
3289601,2021-09-12 02:45:40,Answers,7,"<p>The above answers only will result <code>True</code> for <code>None</code>, but there is such a thing as <code>float('nan')</code>. You could use pandas <code>isnull</code>:</p>
<pre><code>&gt;&gt;&gt; import pandas as pd
&gt;&gt;&gt; pd.isnull(None)
True
&gt;&gt;&gt; pd.isnull(float('nan'))
True
&gt;&gt;&gt; pd.isnull('abc')
False
&gt;&gt;&gt; 
</code></pre>
<p>Or without <code>pandas</code>:</p>
<pre><code>&gt;&gt;&gt; a = float('nan')
&gt;&gt;&gt; (a != a) or (a == None)
True
&gt;&gt;&gt; a = None
&gt;&gt;&gt; (a != a) or (a == None)
True
&gt;&gt;&gt; 
</code></pre>
<p>The reason this works is because <code>float('nan') != float('nan')</code>:</p>
<pre><code>&gt;&gt;&gt; float('nan') == float('nan')
False
&gt;&gt;&gt; float('nan') != float('nan')
True
&gt;&gt;&gt; 
</code></pre>
"
3289601,2022-03-13 10:36:15,Edit Tags,,<python><python-3.x><object><null><interpreted-language>
3289601,2022-07-06 03:46:05,Answers,1,"<p>Simple function to tackle &quot;empty&quot; element in Python:</p>
<p>Code:</p>
<pre class=""lang-py prettyprint-override""><code>def is_empty(element) -&gt; bool:
    &quot;&quot;&quot;
    Function to check if input `element` is empty.

    Other than some special exclusions and inclusions,
    this function returns boolean result of Falsy check.
    &quot;&quot;&quot;
    if (isinstance(element, int) or isinstance(element, float)) and element == 0:
        # Exclude 0 and 0.0 from the Falsy set.
        return False
    elif isinstance(element, str) and len(element.strip()) == 0:
        # Include string with one or more empty space(s) into Falsy set.
        return True
    elif isinstance(element, bool):
        # Exclude False from the Falsy set.
        return False
    else:
        # Falsy check.
        return False if element else True
</code></pre>
<p>Test:</p>
<pre class=""lang-py prettyprint-override""><code>print(&quot;Is empty?\n&quot;)
print('&quot;&quot; -&gt; ', is_empty(&quot;&quot;))
print('&quot;      &quot; -&gt; ', is_empty(&quot;      &quot;))
print('&quot;A&quot; -&gt; ', is_empty(&quot;A&quot;))
print('&quot;a&quot; -&gt; ', is_empty(&quot;a&quot;))
print('&quot;0&quot; -&gt; ', is_empty(&quot;0&quot;))
print(&quot;0 -&gt; &quot;, is_empty(0))
print(&quot;0.0 -&gt; &quot;, is_empty(0.0))
print(&quot;[] -&gt; &quot;, is_empty([]))
print(&quot;{} -&gt; &quot;, is_empty({}))
print(&quot;() -&gt; &quot;, is_empty(()))
print(&quot;[1, 2] -&gt; &quot;, is_empty([1, 2]))
print(&quot;(3, 5) -&gt; &quot;, is_empty((3, 5)))
print('{&quot;a&quot;: 1} -&gt; ', is_empty({&quot;a&quot;: 1}))
print(&quot;None -&gt; &quot;, is_empty(None))
print(&quot;True -&gt; &quot;, is_empty(True))
print(&quot;False -&gt; &quot;, is_empty(False))
print(&quot;NaN -&gt; &quot;, is_empty(float(&quot;nan&quot;)))
print(&quot;range(0) -&gt; &quot;, is_empty(range(0)))
</code></pre>
<p>Output:</p>
<pre><code>Is empty?

&quot;&quot; -&gt;  True
&quot;      &quot; -&gt;  True
&quot;A&quot; -&gt;  False
&quot;a&quot; -&gt;  False
&quot;0&quot; -&gt;  False
0 -&gt;  False
0.0 -&gt;  False
[] -&gt;  True
{} -&gt;  True
() -&gt;  True
[1, 2] -&gt;  False
(3, 5) -&gt;  False
{&quot;a&quot;: 1} -&gt;  False
None -&gt;  True
True -&gt;  False
False -&gt;  False
NaN -&gt;  False
range(0) -&gt;  True
</code></pre>
"
3289601,2022-08-23 07:20:02,Edit Tags,,<python><object><null>
3289601,2022-08-23 07:20:02,Edit Body,,"How do I refer to the [null object][null_ptr] in Python?

[null_ptr]: https://en.wikipedia.org/wiki/Null_pointer"
3289601,2022-08-23 07:20:02,Edit Title,,Null object in Python
3289601,2024-02-15 12:53:44,Answers,1,"<p>Imagine if the query is returning null value for variable test</p>
<pre><code>test if test !=None else 0
</code></pre>
"
3289601,2025-02-21 16:32:37,Answers,0,"<p>I'll be the pedantic one here. Yes! Python has NULL objects and they aren't <code>None</code>'s. <code>None</code> is a special singleton object used to denote &quot;no value&quot; and it's easy to check that a given value is a None using <code>obj is None</code>, but that's not what I'm talking about.</p>
<p><code>NULL values</code> or more exactly <code>NULL pointers</code> usually aren't accessible from python code (python doesn't assume that valid python objects can be <code>NULL</code>, so a lot of the code doesn't work), but there are some ways of accessing them indirectly, here's one of them:</p>
<pre class=""lang-py prettyprint-override""><code>&gt;&gt;&gt; import ctypes
&gt;&gt;&gt; ctypes.pythonapi.PyList_New.restype = ctypes.py_object
&gt;&gt;&gt; lst = ctypes.pythonapi.PyList_New(1)
&gt;&gt;&gt; lst
[&lt;NULL&gt;]
</code></pre>
<p>We got a list with a <code>NULL</code> value! But as you might guess, they are very volatile:</p>
<pre class=""lang-py prettyprint-override""><code>&gt;&gt;&gt; lst[0]
Segmentation fault (core dumped)
</code></pre>
"
5844672,2011-04-30 21:20:57,Initial Tags,,<python><dictionary><remove>
5844672,2011-04-30 21:20:57,Initial Body,,"Is there a way to delete an element from a dictionary in python?

I know i can just call `.pop` on the dictionary, but that returns the element that was removed. What im looking for is something returns the dictionary *minus* the element in question. 

At present i have a helper function that accepts the dictionary in question as parameter, and then returns a dictionary with the element removed, i just wondered whether there was more elegant solution?"
5844672,2011-04-30 21:20:57,Initial Title,,Delete an element from a dictionary
5844672,2011-04-30 21:23:36,Answers,84,"<p>The <a href=""http://docs.python.org/tutorial/datastructures.html#the-del-statement"" rel=""noreferrer"">del statement</a> is what you're looking for. If you have a dictionary named foo with a key called 'bar', you can delete 'bar' from foo like this:</p>

<pre><code>del foo['bar']
</code></pre>

<p>Note that this permanently modifies the dictionary being operated on. If you want to keep the original dictionary, you'll have to create a copy beforehand:</p>

<pre><code>&gt;&gt;&gt; foo = {'bar': 'baz'}
&gt;&gt;&gt; fu = dict(foo)
&gt;&gt;&gt; del foo['bar']
&gt;&gt;&gt; print foo
{}
&gt;&gt;&gt; print fu
{'bar': 'baz'}
</code></pre>

<p>The <a href=""https://docs.python.org/3/library/stdtypes.html#dict"" rel=""noreferrer""><code>dict</code></a> call makes a shallow copy. If you want a deep copy, use <a href=""https://docs.python.org/3/library/copy.html#copy.deepcopy"" rel=""noreferrer""><code>copy.deepcopy</code></a>.</p>

<p>Here's a method you can copy &amp; paste, for your convenience:</p>

<pre><code>def minus_key(key, dictionary):
    shallow_copy = dict(dictionary)
    del shallow_copy[key]
    return shallow_copy
</code></pre>
"
5844672,2011-04-30 21:24:04,Edit Body,,"Is there a way to delete an element from a dictionary in Python?

I know I can just call `.pop` on the dictionary, but that returns the element that was removed. What I'm looking for is something returns the dictionary *minus* the element in question. 

At present I have a helper function that accepts the dictionary in question as parameter, and then returns a dictionary with the element removed, Is there a more elegant solution?"
5844672,2011-04-30 21:24:04,Edit Tags,,<python><dictionary>
5844672,2011-04-30 21:24:48,Answers,24,"<pre><code>d = {1: 2, '2': 3, 5: 7}
del d[5]
print 'd = ', d
</code></pre>

<p>Result: <code>d = {1: 2, '2': 3}</code></p>
"
5844672,2011-04-30 21:25:39,Answers,2567,"<p>The <a href=""http://docs.python.org/reference/simple_stmts.html#the-del-statement"" rel=""noreferrer""><code>del</code> statement</a> removes an element:</p>
<pre><code>del d[key]
</code></pre>
<p>Note that this mutates the existing dictionary, so the contents of the dictionary changes for anybody else who has a reference to the same instance. To return a <em>new</em> dictionary, make a copy of the dictionary:</p>
<pre><code>def removekey(d, key):
    r = dict(d)
    del r[key]
    return r
</code></pre>
<p>The <code>dict()</code> constructor makes a <em>shallow copy</em>. To make a deep copy, see the <a href=""https://docs.python.org/library/copy.html"" rel=""noreferrer""><code>copy</code> module</a>.</p>
<hr />
<p>Note that making a copy for every dict <code>del</code>/assignment/etc. means you're going from constant time to linear time, and also using linear space. For small dicts, this is not a problem. But if you're planning to make lots of copies of large dicts, you probably want a different data structure, like a HAMT (as described in <a href=""https://stackoverflow.com/a/50341031/908494"">this answer</a>).</p>
"
5844672,2011-04-30 21:26:25,Answers,6,"<pre><code>&gt;&gt;&gt; def delete_key(dict, key):
...     del dict[key]
...     return dict
... 
&gt;&gt;&gt; test_dict = {'one': 1, 'two' : 2}
&gt;&gt;&gt; print delete_key(test_dict, 'two')
{'one': 1}
&gt;&gt;&gt;
</code></pre>

<p>this doesn't do any error handling, it assumes the key is in the dict, you might want to check that first and <code>raise</code> if its not</p>
"
5844672,2011-04-30 21:26:40,Answers,119,"<p>I think your solution is best way to do it. But if you want another solution, you can create a new dictionary with using the keys from old dictionary without including your specified key, like this:</p>

<pre><code>&gt;&gt;&gt; a
{0: 'zero', 1: 'one', 2: 'two', 3: 'three'}
&gt;&gt;&gt; {i:a[i] for i in a if i!=0}
{1: 'one', 2: 'two', 3: 'three'}
</code></pre>
"
5844672,2011-04-30 21:27:32,Answers,10,"<p>No, there is no other way than</p>

<pre><code>def dictMinus(dct, val):
   copy = dct.copy()
   del copy[val]
   return copy
</code></pre>

<p>However, often creating copies of only slightly altered dictionaries is probably not a good idea because it will result in comparatively large memory demands. It is usually better to log the old dictionary(if even necessary) and then modify it.</p>
"
5844672,2011-05-01 01:26:48,Comments,14,"Why do you need a function that returns a dictionary, when you can just modify the dictionary directly?"
